,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,date,won
20,240.0,240.0,43.0,102.0,0.422,9.0,29.0,0.31,26.0,40.0,0.65,24.0,39.0,63.0,24.0,6.0,7.0,14.0,31.0,121.0,,0.506,0.466,0.284,0.392,39.3,79.6,57.3,55.8,5.6,13.5,10.5,100.0,113.3,114.3,,,9.0,29.0,1.0,4.0,6.0,0.667,6.0,10.0,1.0,8.0,9.0,17.0,8.0,1.0,4.0,5.0,6.0,22.0,6.0,0.929,1.0,0.667,1.429,24.4,34.2,28.8,38.0,5.0,11.2,22.0,38.8,215.0,123.0,MEM,121,0,1,240.0,240.0,38.0,93.0,0.409,13.0,41.0,0.317,33.0,41.0,0.805,10.0,37.0,47.0,24.0,7.0,7.0,9.0,26.0,122.0,,0.549,0.478,0.441,0.441,20.4,60.7,42.7,63.2,6.6,9.6,7.5,100.0,114.3,113.3,,,10.0,21.0,1.0,3.0,10.0,1.0,10.0,11.0,1.0,3.0,7.0,9.0,8.0,3.0,2.0,4.0,5.0,29.0,9.0,1.5,1.5,1.0,4.0,13.5,18.4,14.1,41.7,4.0,3.6,14.9,34.8,279.0,121.0,LAL,122,1,2023-01-20,False
21,240.0,240.0,38.0,93.0,0.409,13.0,41.0,0.317,33.0,41.0,0.805,10.0,37.0,47.0,24.0,7.0,7.0,9.0,26.0,122.0,,0.549,0.478,0.441,0.441,20.4,60.7,42.7,63.2,6.6,9.6,7.5,100.0,114.3,113.3,,,10.0,21.0,1.0,3.0,10.0,1.0,10.0,11.0,1.0,3.0,7.0,9.0,8.0,3.0,2.0,4.0,5.0,29.0,9.0,1.5,1.5,1.0,4.0,13.5,18.4,14.1,41.7,4.0,3.6,14.9,34.8,279.0,121.0,LAL,122,1,0,240.0,240.0,43.0,102.0,0.422,9.0,29.0,0.31,26.0,40.0,0.65,24.0,39.0,63.0,24.0,6.0,7.0,14.0,31.0,121.0,,0.506,0.466,0.284,0.392,39.3,79.6,57.3,55.8,5.6,13.5,10.5,100.0,113.3,114.3,,,9.0,29.0,1.0,4.0,6.0,0.667,6.0,10.0,1.0,8.0,9.0,17.0,8.0,1.0,4.0,5.0,6.0,22.0,6.0,0.929,1.0,0.667,1.429,24.4,34.2,28.8,38.0,5.0,11.2,22.0,38.8,215.0,123.0,MEM,121,0,2023-01-20,True
22,240.0,240.0,32.0,81.0,0.395,10.0,28.0,0.357,14.0,18.0,0.778,8.0,41.0,49.0,24.0,8.0,3.0,13.0,19.0,88.0,,0.495,0.457,0.346,0.222,17.0,85.4,51.6,75.0,8.6,7.3,12.8,100.0,95.1,97.2,,,9.0,17.0,0.583,3.0,6.0,0.667,4.0,4.0,1.0,3.0,16.0,18.0,8.0,2.0,2.0,3.0,5.0,25.0,10.0,0.75,0.75,0.75,0.667,12.8,43.6,24.8,45.1,4.5,7.1,53.2,43.9,134.0,106.0,PHO,88,0,1,240.0,240.0,30.0,77.0,0.39,11.0,36.0,0.306,19.0,23.0,0.826,7.0,39.0,46.0,15.0,9.0,4.0,14.0,17.0,90.0,,0.517,0.461,0.468,0.299,14.6,83.0,48.4,50.0,9.7,7.5,13.8,100.0,97.2,95.1,,,7.0,20.0,1.0,5.0,12.0,0.714,5.0,5.0,1.0,2.0,8.0,8.0,9.0,2.0,1.0,4.0,4.0,21.0,11.0,1.0,1.0,0.857,0.571,17.2,27.7,18.2,54.0,3.3,4.3,28.8,34.3,210.0,105.0,CLE,90,1,2023-01-04,False
23,240.0,240.0,30.0,77.0,0.39,11.0,36.0,0.306,19.0,23.0,0.826,7.0,39.0,46.0,15.0,9.0,4.0,14.0,17.0,90.0,,0.517,0.461,0.468,0.299,14.6,83.0,48.4,50.0,9.7,7.5,13.8,100.0,97.2,95.1,,,7.0,20.0,1.0,5.0,12.0,0.714,5.0,5.0,1.0,2.0,8.0,8.0,9.0,2.0,1.0,4.0,4.0,21.0,11.0,1.0,1.0,0.857,0.571,17.2,27.7,18.2,54.0,3.3,4.3,28.8,34.3,210.0,105.0,CLE,90,1,0,240.0,240.0,32.0,81.0,0.395,10.0,28.0,0.357,14.0,18.0,0.778,8.0,41.0,49.0,24.0,8.0,3.0,13.0,19.0,88.0,,0.495,0.457,0.346,0.222,17.0,85.4,51.6,75.0,8.6,7.3,12.8,100.0,95.1,97.2,,,9.0,17.0,0.583,3.0,6.0,0.667,4.0,4.0,1.0,3.0,16.0,18.0,8.0,2.0,2.0,3.0,5.0,25.0,10.0,0.75,0.75,0.75,0.667,12.8,43.6,24.8,45.1,4.5,7.1,53.2,43.9,134.0,106.0,PHO,88,0,2023-01-04,True
24,240.0,240.0,40.0,89.0,0.449,6.0,24.0,0.25,23.0,27.0,0.852,12.0,31.0,43.0,20.0,4.0,2.0,18.0,19.0,109.0,,0.54,0.483,0.27,0.303,29.3,93.9,58.1,50.0,3.9,3.6,15.1,100.0,106.6,118.3,,,9.0,23.0,1.0,2.0,7.0,1.0,9.0,12.0,1.0,6.0,9.0,15.0,11.0,2.0,1.0,7.0,4.0,27.0,6.0,1.0,1.0,0.5,0.667,21.2,39.5,29.4,46.9,4.3,5.5,50.0,32.4,202.0,121.0,ATL,109,0,1,240.0,240.0,44.0,80.0,0.55,8.0,24.0,0.333,25.0,31.0,0.806,2.0,29.0,31.0,24.0,10.0,5.0,12.0,26.0,121.0,,0.646,0.6,0.3,0.388,6.1,70.7,41.9,54.5,9.8,7.7,11.4,100.0,118.3,106.6,,,14.0,25.0,1.0,3.0,6.0,0.6,13.0,16.0,1.0,1.0,10.0,10.0,9.0,2.0,2.0,4.0,5.0,42.0,24.0,1.0,1.0,1.0,0.64,4.7,29.6,16.4,39.3,5.3,10.3,50.0,56.1,136.0,113.0,PHI,121,1,2022-11-12,False
25,240.0,240.0,44.0,80.0,0.55,8.0,24.0,0.333,25.0,31.0,0.806,2.0,29.0,31.0,24.0,10.0,5.0,12.0,26.0,121.0,,0.646,0.6,0.3,0.388,6.1,70.7,41.9,54.5,9.8,7.7,11.4,100.0,118.3,106.6,,,14.0,25.0,1.0,3.0,6.0,0.6,13.0,16.0,1.0,1.0,10.0,10.0,9.0,2.0,2.0,4.0,5.0,42.0,24.0,1.0,1.0,1.0,0.64,4.7,29.6,16.4,39.3,5.3,10.3,50.0,56.1,136.0,113.0,PHI,121,1,0,240.0,240.0,40.0,89.0,0.449,6.0,24.0,0.25,23.0,27.0,0.852,12.0,31.0,43.0,20.0,4.0,2.0,18.0,19.0,109.0,,0.54,0.483,0.27,0.303,29.3,93.9,58.1,50.0,3.9,3.6,15.1,100.0,106.6,118.3,,,9.0,23.0,1.0,2.0,7.0,1.0,9.0,12.0,1.0,6.0,9.0,15.0,11.0,2.0,1.0,7.0,4.0,27.0,6.0,1.0,1.0,0.5,0.667,21.2,39.5,29.4,46.9,4.3,5.5,50.0,32.4,202.0,121.0,ATL,109,0,2022-11-12,True
26,240.0,240.0,39.0,89.0,0.438,19.0,49.0,0.388,14.0,18.0,0.778,12.0,36.0,48.0,27.0,3.0,5.0,14.0,17.0,111.0,,0.573,0.545,0.551,0.202,28.6,66.7,50.0,69.2,3.2,8.5,12.6,100.0,117.7,113.5,,,7.0,16.0,0.833,5.0,11.0,0.667,9.0,12.0,1.0,4.0,10.0,11.0,9.0,2.0,3.0,4.0,3.0,22.0,14.0,0.833,0.833,0.875,0.8,20.3,28.3,22.2,40.1,3.6,7.5,25.0,28.9,149.0,122.0,MIL,111,0,1,240.0,240.0,38.0,100.0,0.38,11.0,41.0,0.268,20.0,22.0,0.909,18.0,30.0,48.0,16.0,8.0,1.0,7.0,14.0,107.0,,0.488,0.435,0.41,0.22,33.3,71.4,50.0,42.1,8.5,2.5,6.0,100.0,113.5,117.7,,,15.0,30.0,0.643,4.0,12.0,0.5,10.0,10.0,1.0,7.0,9.0,16.0,5.0,2.0,1.0,3.0,3.0,44.0,5.0,0.751,0.75,1.0,0.333,34.2,25.9,20.1,25.6,6.2,3.2,20.0,39.8,158.0,127.0,NYK,107,1,2023-01-09,True
27,240.0,240.0,38.0,100.0,0.38,11.0,41.0,0.268,20.0,22.0,0.909,18.0,30.0,48.0,16.0,8.0,1.0,7.0,14.0,107.0,,0.488,0.435,0.41,0.22,33.3,71.4,50.0,42.1,8.5,2.5,6.0,100.0,113.5,117.7,,,15.0,30.0,0.643,4.0,12.0,0.5,10.0,10.0,1.0,7.0,9.0,16.0,5.0,2.0,1.0,3.0,3.0,44.0,5.0,0.751,0.75,1.0,0.333,34.2,25.9,20.1,25.6,6.2,3.2,20.0,39.8,158.0,127.0,NYK,107,1,0,240.0,240.0,39.0,89.0,0.438,19.0,49.0,0.388,14.0,18.0,0.778,12.0,36.0,48.0,27.0,3.0,5.0,14.0,17.0,111.0,,0.573,0.545,0.551,0.202,28.6,66.7,50.0,69.2,3.2,8.5,12.6,100.0,117.7,113.5,,,7.0,16.0,0.833,5.0,11.0,0.667,9.0,12.0,1.0,4.0,10.0,11.0,9.0,2.0,3.0,4.0,3.0,22.0,14.0,0.833,0.833,0.875,0.8,20.3,28.3,22.2,40.1,3.6,7.5,25.0,28.9,149.0,122.0,MIL,111,0,2023-01-09,False
28,240.0,240.0,37.0,93.0,0.398,4.0,27.0,0.148,22.0,33.0,0.667,15.0,28.0,43.0,25.0,12.0,3.0,17.0,17.0,100.0,,0.465,0.419,0.29,0.355,27.3,59.6,42.2,67.6,11.4,5.4,13.7,100.0,95.1,115.1,,,10.0,17.0,1.0,1.0,4.0,1.0,6.0,10.0,1.0,5.0,6.0,9.0,5.0,3.0,1.0,4.0,5.0,26.0,5.0,1.5,1.5,1.0,0.833,22.7,23.9,16.5,100.0,8.0,3.8,50.0,43.2,256.0,127.0,NOP,100,0,1,240.0,240.0,49.0,103.0,0.476,15.0,47.0,0.319,8.0,12.0,0.667,19.0,40.0,59.0,31.0,4.0,10.0,19.0,23.0,121.0,,0.559,0.549,0.456,0.117,40.4,72.7,57.8,63.3,3.8,15.2,14.9,100.0,115.1,95.1,,,8.0,19.0,0.889,5.0,12.0,0.667,2.0,3.0,1.0,8.0,10.0,16.0,6.0,1.0,3.0,4.0,5.0,21.0,23.0,0.873,0.9,1.0,0.333,36.1,37.5,32.3,39.7,9.1,19.0,37.5,45.0,227.0,104.0,UTA,121,1,2022-12-13,False
29,240.0,240.0,49.0,103.0,0.476,15.0,47.0,0.319,8.0,12.0,0.667,19.0,40.0,59.0,31.0,4.0,10.0,19.0,23.0,121.0,,0.559,0.549,0.456,0.117,40.4,72.7,57.8,63.3,3.8,15.2,14.9,100.0,115.1,95.1,,,8.0,19.0,0.889,5.0,12.0,0.667,2.0,3.0,1.0,8.0,10.0,16.0,6.0,1.0,3.0,4.0,5.0,21.0,23.0,0.873,0.9,1.0,0.333,36.1,37.5,32.3,39.7,9.1,19.0,37.5,45.0,227.0,104.0,UTA,121,1,0,240.0,240.0,37.0,93.0,0.398,4.0,27.0,0.148,22.0,33.0,0.667,15.0,28.0,43.0,25.0,12.0,3.0,17.0,17.0,100.0,,0.465,0.419,0.29,0.355,27.3,59.6,42.2,67.6,11.4,5.4,13.7,100.0,95.1,115.1,,,10.0,17.0,1.0,1.0,4.0,1.0,6.0,10.0,1.0,5.0,6.0,9.0,5.0,3.0,1.0,4.0,5.0,26.0,5.0,1.5,1.5,1.0,0.833,22.7,23.9,16.5,100.0,8.0,3.8,50.0,43.2,256.0,127.0,NOP,100,0,2022-12-13,True
30,240.0,240.0,41.0,86.0,0.477,14.0,23.0,0.609,20.0,24.0,0.833,9.0,34.0,43.0,28.0,10.0,3.0,19.0,20.0,116.0,,0.601,0.558,0.267,0.279,21.4,89.5,53.8,68.3,9.5,4.8,16.4,100.0,109.7,114.5,,,10.0,18.0,1.0,6.0,7.0,1.0,6.0,8.0,1.0,3.0,8.0,11.0,6.0,3.0,1.0,4.0,3.0,31.0,12.0,1.0,1.0,1.0,2.667,21.8,39.4,21.4,37.8,7.1,7.4,50.0,29.7,201.0,119.0,PHO,116,0,1,240.0,240.0,47.0,90.0,0.522,10.0,28.0,0.357,17.0,20.0,0.85,4.0,33.0,37.0,24.0,13.0,3.0,14.0,22.0,121.0,,0.612,0.578,0.311,0.222,10.5,78.6,46.3,51.1,12.3,4.8,12.4,100.0,114.5,109.7,,,12.0,24.0,1.0,2.0,8.0,1.0,5.0,5.0,1.0,2.0,11.0,12.0,6.0,4.0,1.0,5.0,5.0,31.0,13.0,0.75,1.0,0.375,4.0,16.3,38.9,23.3,29.5,5.9,2.4,64.4,33.8,146.0,119.0,MIN,121,1,2023-01-13,False
31,240.0,240.0,47.0,90.0,0.522,10.0,28.0,0.357,17.0,20.0,0.85,4.0,33.0,37.0,24.0,13.0,3.0,14.0,22.0,121.0,,0.612,0.578,0.311,0.222,10.5,78.6,46.3,51.1,12.3,4.8,12.4,100.0,114.5,109.7,,,12.0,24.0,1.0,2.0,8.0,1.0,5.0,5.0,1.0,2.0,11.0,12.0,6.0,4.0,1.0,5.0,5.0,31.0,13.0,0.75,1.0,0.375,4.0,16.3,38.9,23.3,29.5,5.9,2.4,64.4,33.8,146.0,119.0,MIN,121,1,0,240.0,240.0,41.0,86.0,0.477,14.0,23.0,0.609,20.0,24.0,0.833,9.0,34.0,43.0,28.0,10.0,3.0,19.0,20.0,116.0,,0.601,0.558,0.267,0.279,21.4,89.5,53.8,68.3,9.5,4.8,16.4,100.0,109.7,114.5,,,10.0,18.0,1.0,6.0,7.0,1.0,6.0,8.0,1.0,3.0,8.0,11.0,6.0,3.0,1.0,4.0,3.0,31.0,12.0,1.0,1.0,1.0,2.667,21.8,39.4,21.4,37.8,7.1,7.4,50.0,29.7,201.0,119.0,PHO,116,0,2023-01-13,True
32,240.0,240.0,38.0,85.0,0.447,12.0,36.0,0.333,19.0,25.0,0.76,10.0,31.0,41.0,30.0,4.0,6.0,11.0,21.0,107.0,,0.557,0.518,0.424,0.294,22.7,70.5,46.6,78.9,4.2,10.2,10.3,100.0,113.6,123.1,,,8.0,17.0,0.75,5.0,9.0,0.556,6.0,6.0,1.0,3.0,6.0,8.0,16.0,1.0,3.0,4.0,4.0,22.0,9.0,0.759,0.75,0.692,0.75,16.5,36.6,22.0,66.0,1.9,12.3,19.4,26.0,154.0,126.0,ATL,107,0,1,240.0,240.0,45.0,91.0,0.495,12.0,32.0,0.375,14.0,21.0,0.667,13.0,34.0,47.0,28.0,8.0,2.0,9.0,19.0,116.0,,0.579,0.56,0.352,0.231,29.5,77.3,53.4,62.2,8.5,4.1,8.2,100.0,123.1,113.6,,,11.0,23.0,0.8,4.0,12.0,0.5,8.0,9.0,0.889,3.0,11.0,14.0,8.0,3.0,1.0,5.0,4.0,30.0,13.0,0.8,0.8,0.8,0.714,22.2,47.1,29.9,35.9,4.5,3.8,18.5,33.4,149.0,120.0,NOP,116,1,2023-02-07,False
33,240.0,240.0,45.0,91.0,0.495,12.0,32.0,0.375,14.0,21.0,0.667,13.0,34.0,47.0,28.0,8.0,2.0,9.0,19.0,116.0,,0.579,0.56,0.352,0.231,29.5,77.3,53.4,62.2,8.5,4.1,8.2,100.0,123.1,113.6,,,11.0,23.0,0.8,4.0,12.0,0.5,8.0,9.0,0.889,3.0,11.0,14.0,8.0,3.0,1.0,5.0,4.0,30.0,13.0,0.8,0.8,0.8,0.714,22.2,47.1,29.9,35.9,4.5,3.8,18.5,33.4,149.0,120.0,NOP,116,1,0,240.0,240.0,38.0,85.0,0.447,12.0,36.0,0.333,19.0,25.0,0.76,10.0,31.0,41.0,30.0,4.0,6.0,11.0,21.0,107.0,,0.557,0.518,0.424,0.294,22.7,70.5,46.6,78.9,4.2,10.2,10.3,100.0,113.6,123.1,,,8.0,17.0,0.75,5.0,9.0,0.556,6.0,6.0,1.0,3.0,6.0,8.0,16.0,1.0,3.0,4.0,4.0,22.0,9.0,0.759,0.75,0.692,0.75,16.5,36.6,22.0,66.0,1.9,12.3,19.4,26.0,154.0,126.0,ATL,107,0,2023-02-07,True
34,240.0,240.0,37.0,92.0,0.402,8.0,30.0,0.267,19.0,26.0,0.731,14.0,32.0,46.0,25.0,6.0,3.0,10.0,17.0,101.0,,0.488,0.446,0.326,0.283,28.0,80.0,51.1,67.6,6.4,6.5,8.8,100.0,107.1,112.4,,,10.0,20.0,0.75,3.0,10.0,0.333,6.0,6.0,1.0,8.0,10.0,13.0,9.0,2.0,2.0,3.0,5.0,29.0,7.0,0.732,0.75,0.6,0.6,19.8,32.2,17.9,48.1,2.8,5.4,18.4,29.1,125.0,120.0,CLE,101,0,1,240.0,240.0,40.0,82.0,0.488,15.0,36.0,0.417,11.0,14.0,0.786,8.0,36.0,44.0,29.0,5.0,3.0,14.0,27.0,106.0,,0.601,0.579,0.439,0.171,20.0,72.0,48.9,72.5,5.3,4.8,13.7,100.0,112.4,107.1,,,15.0,23.0,0.75,6.0,11.0,0.545,4.0,6.0,1.0,2.0,8.0,9.0,13.0,2.0,2.0,3.0,5.0,40.0,7.0,0.788,0.783,1.0,0.261,55.6,25.2,24.7,50.0,2.8,5.1,50.0,54.4,149.0,116.0,GSW,106,1,2022-11-11,False
35,240.0,240.0,40.0,82.0,0.488,15.0,36.0,0.417,11.0,14.0,0.786,8.0,36.0,44.0,29.0,5.0,3.0,14.0,27.0,106.0,,0.601,0.579,0.439,0.171,20.0,72.0,48.9,72.5,5.3,4.8,13.7,100.0,112.4,107.1,,,15.0,23.0,0.75,6.0,11.0,0.545,4.0,6.0,1.0,2.0,8.0,9.0,13.0,2.0,2.0,3.0,5.0,40.0,7.0,0.788,0.783,1.0,0.261,55.6,25.2,24.7,50.0,2.8,5.1,50.0,54.4,149.0,116.0,GSW,106,1,0,240.0,240.0,37.0,92.0,0.402,8.0,30.0,0.267,19.0,26.0,0.731,14.0,32.0,46.0,25.0,6.0,3.0,10.0,17.0,101.0,,0.488,0.446,0.326,0.283,28.0,80.0,51.1,67.6,6.4,6.5,8.8,100.0,107.1,112.4,,,10.0,20.0,0.75,3.0,10.0,0.333,6.0,6.0,1.0,8.0,10.0,13.0,9.0,2.0,2.0,3.0,5.0,29.0,7.0,0.732,0.75,0.6,0.6,19.8,32.2,17.9,48.1,2.8,5.4,18.4,29.1,125.0,120.0,CLE,101,0,2022-11-11,True
36,240.0,240.0,41.0,91.0,0.451,11.0,37.0,0.297,23.0,33.0,0.697,11.0,34.0,45.0,19.0,11.0,6.0,11.0,18.0,116.0,,0.55,0.511,0.407,0.363,21.6,79.1,47.9,46.3,10.8,13.3,9.4,100.0,113.8,107.9,,,9.0,20.0,0.667,4.0,8.0,1.0,5.0,8.0,1.0,3.0,13.0,13.0,6.0,2.0,3.0,5.0,4.0,25.0,15.0,1.0,1.0,0.667,0.75,14.0,45.2,20.7,41.9,5.9,15.9,25.0,36.6,159.0,119.0,ORL,116,0,1,240.0,240.0,41.0,88.0,0.466,17.0,43.0,0.395,11.0,17.0,0.647,9.0,40.0,49.0,22.0,6.0,4.0,16.0,23.0,110.0,,0.576,0.563,0.489,0.193,20.9,78.4,52.1,53.7,5.9,7.4,14.4,100.0,107.9,113.8,,,12.0,19.0,0.636,5.0,11.0,0.667,3.0,6.0,1.0,2.0,11.0,12.0,6.0,3.0,3.0,5.0,4.0,31.0,9.0,0.781,0.763,0.75,1.0,32.7,32.7,19.3,27.3,4.0,9.6,33.3,30.7,166.0,121.0,HOU,110,1,2022-12-21,True
37,240.0,240.0,41.0,88.0,0.466,17.0,43.0,0.395,11.0,17.0,0.647,9.0,40.0,49.0,22.0,6.0,4.0,16.0,23.0,110.0,,0.576,0.563,0.489,0.193,20.9,78.4,52.1,53.7,5.9,7.4,14.4,100.0,107.9,113.8,,,12.0,19.0,0.636,5.0,11.0,0.667,3.0,6.0,1.0,2.0,11.0,12.0,6.0,3.0,3.0,5.0,4.0,31.0,9.0,0.781,0.763,0.75,1.0,32.7,32.7,19.3,27.3,4.0,9.6,33.3,30.7,166.0,121.0,HOU,110,1,0,240.0,240.0,41.0,91.0,0.451,11.0,37.0,0.297,23.0,33.0,0.697,11.0,34.0,45.0,19.0,11.0,6.0,11.0,18.0,116.0,,0.55,0.511,0.407,0.363,21.6,79.1,47.9,46.3,10.8,13.3,9.4,100.0,113.8,107.9,,,9.0,20.0,0.667,4.0,8.0,1.0,5.0,8.0,1.0,3.0,13.0,13.0,6.0,2.0,3.0,5.0,4.0,25.0,15.0,1.0,1.0,0.667,0.75,14.0,45.2,20.7,41.9,5.9,15.9,25.0,36.6,159.0,119.0,ORL,116,0,2022-12-21,False
38,240.0,240.0,43.0,95.0,0.453,14.0,40.0,0.35,13.0,17.0,0.765,17.0,16.0,33.0,27.0,8.0,3.0,7.0,18.0,113.0,,0.551,0.526,0.421,0.179,34.7,66.7,45.2,62.8,8.9,6.1,6.4,100.0,125.8,141.4,,,8.0,18.0,1.0,5.0,10.0,1.0,6.0,8.0,1.0,3.0,3.0,6.0,7.0,2.0,2.0,2.0,4.0,21.0,10.0,1.5,1.5,1.0,0.8,11.9,91.1,30.0,29.9,3.5,10.9,22.5,31.4,300.0,148.0,IND,113,0,1,240.0,240.0,48.0,75.0,0.64,12.0,26.0,0.462,19.0,22.0,0.864,8.0,32.0,40.0,32.0,5.0,7.0,16.0,16.0,127.0,,0.75,0.72,0.347,0.293,33.3,65.3,54.8,66.7,5.6,12.7,15.9,100.0,141.4,125.8,,,13.0,18.0,1.0,4.0,7.0,1.0,8.0,8.0,1.0,4.0,6.0,10.0,6.0,1.0,4.0,5.0,4.0,32.0,22.0,0.901,1.0,1.0,1.0,69.0,33.8,22.7,33.3,18.4,11.8,100.0,36.7,183.0,137.0,WAS,127,1,2023-02-11,False
39,240.0,240.0,48.0,75.0,0.64,12.0,26.0,0.462,19.0,22.0,0.864,8.0,32.0,40.0,32.0,5.0,7.0,16.0,16.0,127.0,,0.75,0.72,0.347,0.293,33.3,65.3,54.8,66.7,5.6,12.7,15.9,100.0,141.4,125.8,,,13.0,18.0,1.0,4.0,7.0,1.0,8.0,8.0,1.0,4.0,6.0,10.0,6.0,1.0,4.0,5.0,4.0,32.0,22.0,0.901,1.0,1.0,1.0,69.0,33.8,22.7,33.3,18.4,11.8,100.0,36.7,183.0,137.0,WAS,127,1,0,240.0,240.0,43.0,95.0,0.453,14.0,40.0,0.35,13.0,17.0,0.765,17.0,16.0,33.0,27.0,8.0,3.0,7.0,18.0,113.0,,0.551,0.526,0.421,0.179,34.7,66.7,45.2,62.8,8.9,6.1,6.4,100.0,125.8,141.4,,,8.0,18.0,1.0,5.0,10.0,1.0,6.0,8.0,1.0,3.0,3.0,6.0,7.0,2.0,2.0,2.0,4.0,21.0,10.0,1.5,1.5,1.0,0.8,11.9,91.1,30.0,29.9,3.5,10.9,22.5,31.4,300.0,148.0,IND,113,0,2023-02-11,True
40,240.0,240.0,35.0,75.0,0.467,14.0,35.0,0.4,21.0,34.0,0.618,5.0,35.0,40.0,17.0,6.0,4.0,12.0,22.0,105.0,,0.584,0.56,0.467,0.453,13.5,81.4,50.0,48.6,6.3,6.3,11.8,100.0,109.6,111.7,,,10.0,23.0,0.6,4.0,10.0,0.6,13.0,13.0,1.0,2.0,9.0,9.0,6.0,2.0,1.0,4.0,4.0,35.0,18.0,0.776,0.75,0.833,1.333,14.5,32.2,19.8,35.9,3.5,5.4,53.2,42.0,130.0,117.0,DAL,105,0,1,240.0,240.0,40.0,85.0,0.471,8.0,22.0,0.364,19.0,22.0,0.864,8.0,32.0,40.0,25.0,4.0,5.0,12.0,29.0,107.0,,0.565,0.518,0.259,0.259,18.6,86.5,50.0,62.5,4.2,12.5,11.2,100.0,111.7,109.6,,,10.0,20.0,1.0,3.0,6.0,1.0,7.0,7.0,1.0,3.0,9.0,11.0,9.0,2.0,2.0,3.0,4.0,28.0,20.0,1.0,1.0,1.0,0.8,12.9,38.4,19.7,37.7,3.3,11.8,50.0,34.4,208.0,117.0,PHO,107,1,2022-10-19,False
41,240.0,240.0,40.0,85.0,0.471,8.0,22.0,0.364,19.0,22.0,0.864,8.0,32.0,40.0,25.0,4.0,5.0,12.0,29.0,107.0,,0.565,0.518,0.259,0.259,18.6,86.5,50.0,62.5,4.2,12.5,11.2,100.0,111.7,109.6,,,10.0,20.0,1.0,3.0,6.0,1.0,7.0,7.0,1.0,3.0,9.0,11.0,9.0,2.0,2.0,3.0,4.0,28.0,20.0,1.0,1.0,1.0,0.8,12.9,38.4,19.7,37.7,3.3,11.8,50.0,34.4,208.0,117.0,PHO,107,1,0,240.0,240.0,35.0,75.0,0.467,14.0,35.0,0.4,21.0,34.0,0.618,5.0,35.0,40.0,17.0,6.0,4.0,12.0,22.0,105.0,,0.584,0.56,0.467,0.453,13.5,81.4,50.0,48.6,6.3,6.3,11.8,100.0,109.6,111.7,,,10.0,23.0,0.6,4.0,10.0,0.6,13.0,13.0,1.0,2.0,9.0,9.0,6.0,2.0,1.0,4.0,4.0,35.0,18.0,0.776,0.75,0.833,1.333,14.5,32.2,19.8,35.9,3.5,5.4,53.2,42.0,130.0,117.0,DAL,105,0,2022-10-19,True
